Date,HE,P/OP,Gen,RT_Busbar,RT_Hub,DA_Busbar,DA_Hub
2023-02-19,4,OP,0.0,19.43,17.588,14.89,14.66
2023-02-19,5,OP,0.0,18.67,17.582,15.18,14.85
2023-02-19,6,OP,0.0,21.208,19.308,20.07,19.48
2023-02-19,7,OP,0.0,24.148,22.38,23.3,22.58
2023-02-19,8,OP,0.0,22.032,21.538,24.8,23.98
2023-02-19,9,OP,0.0,18.525,18.525,22.64,21.66
2023-02-19,10,OP,0.0,19.682,19.612,22.47,21.62
2023-02-19,11,OP,2.4,16.3,16.262,17.48,17.25
2023-02-19,12,OP,10.6,16.45,16.425,14.51,14.52
2023-02-19,13,OP,17.5,15.38,15.38,12.73,13.16
2023-02-19,14,OP,24.1,13.265,13.252,10.31,11.48
2023-02-19,15,OP,28.3,16.89,16.572,8.08,10.09
2023-02-19,16,OP,30.9,17.975,16.94,6.98,9.98
2023-02-19,17,OP,34.6,10.088,17.255,7.1,11.49
2023-02-19,18,OP,33.6,17.578,22.108,12.07,17.37
2023-02-19,19,OP,31.9,26.398,26.998,19.65,22.68
2023-02-19,20,OP,42.6,19.708,19.508,15.63,17.52
2023-02-19,21,OP,21.9,17.978,17.682,14.3,15.72
2023-02-19,22,OP,28.4,17.882,17.635,13.45,14.79
2023-02-19,23,OP,15.7,18.342,18.375,12.8,13.73
2023-02-19,24,OP,24.4,11.372,11.548,8.5,9.37
2023-02-20,1,OP,30.6,4.21,4.41,3.57,4.34
2023-02-20,2,OP,35.8,0.592,0.672,3.15,3.74
2023-02-20,3,OP,51.9,-0.018,0.012,3.81,4.35
2023-02-20,4,OP,65.8,7.92,8.24,4.9,5.28
2023-02-20,5,OP,32.8,9.998,10.398,8.32,8.33
2023-02-20,6,OP,16.2,26.82,23.71,14.95,14.98
2023-02-20,7,P,19.6,27.238,21.46,19.08,19.01
2023-02-20,8,P,20.5,17.538,16.065,18.75,18.62
2023-02-20,9,P,23.7,28.308,22.552,15.8,15.91
2023-02-20,10,P,29.9,16.128,14.568,15.88,16.49
2023-02-20,11,P,39.1,10.212,10.392,13.2,15.09
2023-02-20,12,P,56.6,10.66,10.978,9.64,13.12
2023-02-20,13,P,40.7,10.715,11.188,6.39,12.57
2023-02-20,14,P,51.5,10.198,13.048,4.71,13.38
2023-02-20,15,P,64.8,0.978,12.712,5.33,14.36
2023-02-20,16,P,24.1,-3.408,17.482,4.5,14.37
2023-02-20,17,P,38.1,-2.945,14.435,0.01,12.7
2023-02-20,18,P,39.3,-3.032,16.778,5.21,18.65
2023-02-20,19,P,50.2,-2.775,20.675,12.79,24.98
2023-02-20,20,P,61.1,-0.438,17.492,4.85,19.81
2023-02-20,21,P,22.8,-3.692,14.748,6.0,16.58
2023-02-20,22,P,24.5,-1.055,10.94,4.85,15.34
2023-02-20,23,OP,35.4,8.285,10.228,7.38,14.85
2023-02-20,24,OP,29.9,13.125,13.122,3.74,12.6
2023-02-21,1,OP,30.6,11.825,11.795,-0.54,10.53
2023-02-21,2,OP,28.7,11.058,10.695,-3.38,8.06
2023-02-21,3,OP,32.3,10.498,10.87,-1.89,7.48
2023-02-21,4,OP,41.3,12.265,11.895,-0.31,8.46
2023-02-21,5,OP,40.3,14.348,14.005,1.82,8.55
2023-02-21,6,OP,28.0,10.072,17.505,5.87,14.05
2023-02-21,7,P,23.4,20.935,20.99,10.82,17.78
2023-02-21,8,P,32.3,20.242,20.08,10.7,17.48
2023-02-21,9,P,41.2,11.15,11.158,7.23,13.48
2023-02-21,10,P,70.1,8.155,10.052,-0.03,9.98
2023-02-21,11,P,61.8,1.742,10.568,-3.5,9.42
2023-02-21,12,P,56.3,-0.658,5.49,-3.96,9.15
2023-02-21,13,P,35.3,-3.05,10.93,-2.79,12.21
2023-02-21,14,P,38.2,-2.958,11.368,-4.02,14.15
2023-02-21,15,P,31.7,-3.46,19.132,-5.63,14.44
2023-02-21,16,P,22.0,-3.6,20.825,-6.69,13.84
2023-02-21,17,P,40.9,-3.052,21.958,-8.15,13.64
2023-02-21,18,P,38.6,-3.002,22.778,-5.88,20.0
2023-02-21,19,P,40.7,-2.995,21.192,-5.56,20.0
2023-02-21,20,P,31.6,-3.152,17.89,-8.03,17.62
2023-02-21,21,P,39.4,-2.9,15.5,-7.67,14.0
2023-02-21,22,P,27.9,-3.32,17.188,-9.1,11.09
2023-02-21,23,OP,18.1,-3.802,16.752,-9.1,10.4
2023-02-21,24,OP,15.8,-3.998,16.54,-10.74,9.04
2023-02-22,1,OP,14.5,-4.01,11.1,-11.5,3.68
2023-02-22,2,OP,14.8,-3.942,4.205,-12.52,2.13
2023-02-22,3,OP,17.5,-3.832,0.892,-12.55,1.53
2023-02-22,4,OP,16.3,-3.948,1.302,-11.57,2.07
2023-02-22,5,OP,14.4,-4.005,-1.018,-10.26,3.38
2023-02-22,6,OP,12.8,-4.218,7.005,-8.66,7.59
2023-02-22,7,P,19.2,-3.76,11.642,-0.78,15.0
2023-02-22,8,P,66.3,0.105,9.86,6.11,15.0
2023-02-22,9,P,93.8,10.9,10.002,9.88,13.3
2023-02-22,10,P,88.5,7.755,10.61,12.55,14.78
2023-02-22,11,P,71.4,2.715,11.055,17.33,17.61
2023-02-22,12,P,47.0,7.015,11.802,20.86,20.35
2023-02-22,13,P,26.1,17.265,17.112,25.93,24.93
2023-02-22,14,P,13.3,23.13,21.402,30.48,27.87
2023-02-22,15,P,23.5,35.655,29.065,37.04,32.29
2023-02-22,16,P,43.5,44.378,31.278,41.66,34.9
2023-02-22,17,P,42.7,35.958,28.388,35.02,35.11
2023-02-22,18,P,43.8,21.79,28.48,21.53,29.48
2023-02-22,19,P,44.4,29.995,29.035,22.91,27.68
2023-02-22,20,P,36.9,18.96,18.848,22.3,25.07
2023-02-22,21,P,34.6,20.152,19.72,15.99,19.69
2023-02-22,22,P,33.4,18.9,17.012,14.37,17.16
2023-02-22,23,OP,30.3,13.848,12.795,14.05,16.9
2023-02-22,24,OP,22.7,12.115,10.24,14.27,15.6
2023-02-23,1,OP,17.8,11.435,6.91,8.89,10.26
2023-02-23,2,OP,23.6,6.49,3.915,8.49,9.02
2023-02-23,3,OP,22.9,11.005,7.022,9.95,10.0
2023-02-23,4,OP,20.2,7.815,11.328,12.41,12.4
2023-02-23,5,OP,23.5,11.602,13.83,15.83,15.9
2023-02-23,6,OP,20.9,0.988,9.085,17.37,17.37
2023-02-23,7,P,14.4,-2.868,9.622,26.5,26.5
2023-02-23,8,P,33.0,2.418,9.682,27.63,27.61
2023-02-23,9,P,15.8,6.408,7.212,19.35,19.36
2023-02-23,10,P,7.4,2.695,5.775,16.27,16.56
2023-02-23,11,P,4.3,-4.015,4.438,15.61,16.56
2023-02-23,12,P,0.3,-22.358,6.645,14.97,16.83
2023-02-23,13,P,20.6,4.092,12.038,14.14,17.48
2023-02-23,14,P,44.3,23.752,21.162,12.07,18.1
2023-02-23,15,P,61.6,24.555,22.048,11.58,18.58
2023-02-23,16,P,42.1,-3.882,20.508,9.21,18.42
2023-02-23,17,P,1.0,-15.57,15.465,3.53,19.31
2023-02-23,18,P,1.2,-11.552,15.04,7.12,25.39
2023-02-23,19,P,56.5,-0.37,15.032,9.38,23.89
2023-02-23,20,P,82.1,6.248,14.582,3.95,16.57
2023-02-23,21,P,68.4,17.27,16.63,11.21,14.98
2023-02-23,22,P,66.3,16.07,17.92,15.25,17.1
2023-02-23,23,OP,80.4,11.832,13.422,12.68,13.96
2023-02-23,24,OP,62.5,11.39,11.39,12.28,13.0
2023-02-24,1,OP,40.9,10.862,10.862,11.68,12.32
2023-02-24,2,OP,30.3,11.138,11.138,12.37,13.02
2023-02-24,3,OP,28.6,14.842,14.842,14.2,14.68
2023-02-24,4,OP,30.3,18.338,18.338,15.02,15.54
2023-02-24,5,OP,15.8,19.278,19.278,15.78,16.31
2023-02-24,6,OP,14.2,14.58,14.43,18.67,19.34
2023-02-24,7,P,25.9,14.428,14.355,18.89,19.47
2023-02-24,8,P,5.6,16.38,16.31,23.28,23.89
2023-02-24,9,P,0.0,17.14,17.14,20.42,21.13
2023-02-24,10,P,0.0,18.872,18.872,19.49,20.62
2023-02-24,11,P,0.0,19.112,19.112,18.22,20.83
2023-02-24,12,P,0.0,18.425,18.422,15.83,20.59
2023-02-24,13,P,12.5,17.582,17.615,15.01,20.07
2023-02-24,14,P,26.7,19.065,19.135,12.6,19.13
2023-02-24,15,P,32.7,18.242,18.258,12.26,20.09
2023-02-24,16,P,38.2,25.49,28.04,6.45,18.65
2023-02-24,17,P,50.1,37.055,50.398,0.77,19.7
2023-02-24,18,P,62.7,60.382,70.502,3.41,25.55
2023-02-24,19,P,73.4,66.872,72.982,5.71,27.6
2023-02-24,20,P,60.9,64.922,64.828,7.75,24.22
2023-02-24,21,P,53.3,70.402,69.992,10.24,22.03
2023-02-24,22,P,47.2,58.728,59.63,10.1,19.57
2023-02-24,23,OP,49.9,49.682,49.47,10.79,19.4
2023-02-24,24,OP,56.6,31.355,29.982,11.06,18.2
2023-02-25,1,OP,57.1,21.068,20.042,14.72,20.98
2023-02-25,2,OP,54.6,17.505,15.978,14.19,19.3
2023-02-25,3,OP,24.0,18.075,16.715,15.5,19.14
2023-02-25,4,OP,7.2,22.085,20.45,16.69,18.28
2023-02-25,5,OP,6.3,23.848,22.44,18.52,19.15
2023-02-25,6,OP,3.9,20.315,19.47,21.32,21.52
2023-02-25,7,OP,3.3,27.748,27.16,22.95,22.97
2023-02-25,8,OP,4.2,39.905,39.212,26.87,26.87
2023-02-25,9,OP,3.9,65.115,64.36,28.53,28.54
2023-02-25,10,OP,8.4,68.91,67.39,33.43,33.57
2023-02-25,11,OP,7.2,51.172,50.205,33.95,34.47
2023-02-25,12,OP,6.4,42.23,41.872,26.61,28.39
2023-02-25,13,OP,7.2,42.0,41.332,19.01,23.6
2023-02-25,14,OP,10.3,28.645,27.95,13.89,20.5
2023-02-25,15,OP,10.5,29.59,29.022,12.11,22.14
2023-02-25,16,OP,11.1,32.14,33.608,7.32,20.38
2023-02-25,17,OP,13.9,21.79,23.19,8.96,23.41
2023-02-25,18,OP,15.1,41.955,41.708,11.45,24.42
2023-02-25,19,OP,12.7,58.248,57.815,15.36,25.92
2023-02-25,20,OP,10.7,37.772,37.34,16.53,24.37
2023-02-25,21,OP,9.4,45.145,45.02,15.77,21.07
2023-02-25,22,OP,13.1,33.328,33.412,16.53,20.61
2023-02-25,23,OP,12.7,44.282,45.47,15.88,21.27
2023-02-25,24,OP,10.8,32.725,33.67,14.28,19.57
2023-02-26,1,OP,8.8,18.23,18.95,23.48,23.88
2023-02-26,2,OP,4.3,29.168,29.742,18.57,19.0
2023-02-26,3,OP,6.3,18.108,19.248,16.69,17.51
2023-02-26,4,OP,11.2,14.48,17.278,14.94,15.58
2023-02-26,5,OP,12.9,15.25,17.695,13.5,13.83
2023-02-26,6,OP,10.8,21.48,21.665,14.76,15.19
2023-02-26,7,OP,11.2,30.122,30.122,12.49,12.74
2023-02-26,8,OP,9.6,23.868,23.868,12.29,12.66
2023-02-26,9,OP,10.8,46.368,46.368,13.07,13.69
2023-02-26,10,OP,15.2,20.368,21.35,8.56,12.01
2023-02-26,11,OP,22.1,2.86,13.25,4.09,9.72
2023-02-26,12,OP,23.5,-2.388,8.808,0.23,8.85
2023-02-26,13,OP,24.4,-2.448,9.195,1.54,10.66
2023-02-26,14,OP,18.2,-3.318,9.255,0.61,11.81
2023-02-26,15,OP,6.7,-2.07,8.7,0.01,11.68
2023-02-26,16,OP,11.9,-1.548,8.765,0.01,12.45
2023-02-26,17,OP,17.9,-2.118,8.74,1.25,14.45
2023-02-26,18,OP,11.6,-0.48,8.972,3.46,16.34
2023-02-26,19,OP,14.3,6.632,12.982,19.47,31.93
2023-02-26,20,OP,19.9,10.852,13.22,15.87,24.29
2023-02-26,21,OP,18.1,8.675,10.9,14.11,21.45
2023-02-26,22,OP,17.8,3.042,6.908,11.5,18.12
2023-02-26,23,OP,22.5,-0.725,3.16,8.26,15.56
2023-02-26,24,OP,13.7,-3.235,8.555,5.52,13.97
2023-02-27,1,OP,0.0,-3.92,6.618,-0.68,5.74
2023-02-27,2,OP,0.0,-2.13,-0.898,-4.64,1.12
2023-02-27,3,OP,0.0,-2.022,-1.995,-4.88,1.14
2023-02-27,4,OP,0.0,-2.062,-2.122,-1.08,3.0
2023-02-27,5,OP,0.0,7.602,7.195,2.61,6.43
2023-02-27,6,OP,6.2,13.438,12.98,13.9,15.82
2023-02-27,7,P,6.4,20.142,19.148,20.69,21.01
2023-02-27,8,P,6.2,22.938,21.008,23.96,23.08
2023-02-27,9,P,3.6,19.582,17.04,20.95,19.6
2023-02-27,10,P,0.5,19.598,15.41,20.22,18.95
2023-02-27,11,P,0.1,23.048,19.388,20.14,18.92
2023-02-27,12,P,0.1,48.955,39.72,22.62,20.83
2023-02-27,13,P,3.6,25.542,21.245,24.3,23.35
2023-02-27,14,P,2.4,30.815,22.48,27.89,26.3
2023-02-27,15,P,4.4,32.615,21.4,30.3,30.03
2023-02-27,16,P,8.0,33.998,25.715,29.81,29.27
2023-02-27,17,P,9.9,23.35,20.448,27.45,25.35
2023-02-27,18,P,6.7,38.27,34.595,31.1,31.87
2023-02-27,19,P,4.2,30.75,30.445,67.29,67.41
2023-02-27,20,P,5.4,20.802,20.548,30.72,30.84
2023-02-27,21,P,7.1,18.102,17.768,27.67,27.65
2023-02-27,22,P,4.3,25.538,24.278,21.04,21.02
2023-02-27,23,OP,2.9,21.118,20.722,20.28,20.23
2023-02-27,24,OP,2.3,14.962,13.925,18.16,18.14
2023-02-28,1,OP,0.9,15.948,14.84,13.22,12.84
2023-02-28,2,OP,0.4,14.822,13.502,12.06,11.65
2023-02-28,3,OP,0.4,14.248,13.92,12.42,12.05
2023-02-28,4,OP,1.0,15.655,15.61,13.23,12.77
2023-02-28,5,OP,1.4,24.625,24.402,14.11,13.75
2023-02-28,6,OP,0.4,51.808,51.69,17.59,17.25
2023-02-28,7,P,0.2,60.122,59.99,28.15,27.68
2023-02-28,8,P,0.5,28.202,28.078,24.93,24.38
2023-02-28,9,P,1.3,17.045,17.04,18.7,18.03
2023-02-28,10,P,2.4,26.36,26.325,17.78,17.18
2023-02-28,11,P,2.2,20.448,20.37,16.85,16.62
2023-02-28,12,P,6.7,19.26,19.18,16.65,16.56
2023-02-28,13,P,16.6,16.85,15.775,16.31,17.55
2023-02-28,14,P,21.1,16.422,17.265,15.59,19.46
2023-02-28,15,P,24.2,11.86,17.67,14.56,21.05
2023-02-28,16,P,36.1,12.322,17.19,14.74,23.69
2023-02-28,17,P,57.9,14.268,22.272,6.74,22.01
2023-02-28,18,P,56.6,15.948,31.31,13.88,29.31
2023-02-28,19,P,49.7,11.222,34.498,26.46,41.93
2023-02-28,20,P,41.9,8.072,24.342,18.19,27.62
2023-02-28,21,P,34.0,21.955,23.79,16.63,23.22
2023-02-28,22,P,20.1,14.97,17.538,16.42,21.78
2023-02-28,23,OP,19.7,4.902,12.605,12.5,19.36
2023-02-28,24,OP,21.1,-0.535,7.775,10.79,19.41
2023-03-01,1,OP,16.2,-4.292,7.53,7.61,16.15
2023-03-01,2,OP,20.7,-0.082,10.94,4.27,14.34
2023-03-01,3,OP,18.0,0.108,12.24,6.49,15.3
2023-03-01,4,OP,11.7,3.695,13.462,10.71,16.67
2023-03-01,5,OP,8.5,8.202,16.185,15.0,19.66
2023-03-01,6,OP,14.1,12.708,16.108,24.76,26.37
2023-03-01,7,P,25.7,8.96,20.145,35.73,40.38
2023-03-01,8,P,24.6,-0.038,13.22,27.4,35.08
2023-03-01,9,P,24.7,-1.63,11.785,14.61,23.93
2023-03-01,10,P,28.8,-2.562,11.76,6.0,22.39
2023-03-01,11,P,39.1,-2.228,15.958,7.73,24.8
2023-03-01,12,P,40.1,-2.99,21.19,5.98,25.98
2023-03-01,13,P,20.6,-4.76,29.128,5.71,26.82
2023-03-01,14,P,13.4,-6.595,47.192,7.29,30.03
2023-03-01,15,P,47.9,0.458,85.815,0.01,26.32
2023-03-01,16,P,3.0,-5.288,59.272,0.9,27.01
2023-03-01,17,P,7.6,-4.548,60.19,0.76,29.68
2023-03-01,18,P,29.0,5.492,67.582,11.06,39.36
2023-03-01,19,P,23.1,-1.865,60.622,14.38,46.38
2023-03-01,20,P,1.6,-5.372,29.34,0.01,27.95
2023-03-01,21,P,8.5,-3.475,24.4,-0.5,24.33
2023-03-01,22,P,53.3,8.792,21.795,0.01,21.95
2023-03-01,23,OP,45.0,35.802,35.778,-0.92,16.83
2023-03-01,24,OP,57.4,36.662,36.662,-1.0,15.2
2023-03-02,1,OP,55.5,16.732,19.325,9.84,18.83
2023-03-02,2,OP,44.4,0.778,15.312,7.55,15.68
2023-03-02,3,OP,47.3,14.925,18.258,7.69,14.52
2023-03-02,4,OP,68.5,7.398,17.455,12.74,16.94
2023-03-02,5,OP,59.5,19.715,19.5,18.66,19.82
2023-03-02,6,OP,39.5,34.282,34.075,26.65,26.79
2023-03-02,7,P,7.5,60.01,59.955,31.06,31.15
2023-03-02,8,P,16.9,36.21,36.212,23.64,23.76
2023-03-02,9,P,20.6,23.265,23.265,19.63,20.08
2023-03-02,10,P,30.5,21.795,21.815,20.06,20.67
2023-03-02,11,P,30.1,22.788,22.878,19.68,21.06
2023-03-02,12,P,28.9,27.908,28.19,23.22,24.0
2023-03-02,13,P,43.7,28.335,25.968,32.28,27.9
2023-03-02,14,P,51.0,29.522,25.642,45.25,39.29
2023-03-02,15,P,65.3,12.465,21.932,45.35,42.75
2023-03-02,16,P,74.4,2.965,17.992,26.93,34.57
2023-03-02,17,P,44.0,-2.502,16.95,12.32,32.43
2023-03-02,18,P,40.3,-2.85,17.018,12.9,32.86
2023-03-02,19,P,27.7,-3.34,17.785,7.21,28.9
2023-03-02,20,P,34.6,-2.595,14.95,3.56,23.51
2023-03-02,21,P,76.8,1.932,19.152,4.01,20.53
2023-03-02,22,P,87.0,8.59,20.888,9.99,18.66
2023-03-02,23,OP,70.7,23.622,23.31,8.25,18.07
2023-03-02,24,OP,65.0,10.075,21.038,-1.52,13.98
2023-03-03,1,OP,10.6,-4.352,13.6,-11.08,7.28
2023-03-03,2,OP,0.0,-6.365,13.232,-10.24,5.57
2023-03-03,3,OP,0.0,-6.898,12.302,-9.91,6.29
2023-03-03,4,OP,0.0,-10.222,5.065,-6.34,7.91
2023-03-03,5,OP,10.0,-3.892,11.758,-2.88,11.65
2023-03-03,6,OP,16.8,8.525,11.618,6.08,18.37
2023-03-03,7,P,9.8,15.685,15.83,15.49,25.54
2023-03-03,8,P,0.7,15.752,15.508,20.79,25.96
2023-03-03,9,P,0.1,1.972,1.798,19.09,20.22
2023-03-03,10,P,27.3,0.045,0.045,14.93,16.97
2023-03-03,11,P,31.2,1.378,1.565,13.18,17.43
2023-03-03,12,P,29.8,13.025,13.045,19.08,19.35
2023-03-03,13,P,27.4,15.352,15.365,19.76,19.87
2023-03-03,14,P,17.1,15.01,15.01,20.14,20.23
2023-03-03,15,P,15.8,14.71,14.37,19.9,20.0
2023-03-03,16,P,30.6,13.735,13.735,19.92,19.89
2023-03-03,17,P,30.1,13.682,13.682,21.3,21.42
2023-03-03,18,P,28.0,20.945,20.938,35.09,34.76
2023-03-03,19,P,26.4,38.848,38.108,70.65,70.47
2023-03-03,20,P,25.8,22.75,22.565,39.67,39.51
2023-03-03,21,P,21.7,17.762,17.595,25.15,25.07
2023-03-03,22,P,28.2,16.492,16.485,20.29,20.27
2023-03-03,23,OP,29.8,15.672,15.678,20.29,20.59
2023-03-03,24,OP,24.5,16.41,15.872,17.95,18.1
2023-03-04,1,OP,21.9,16.728,15.108,15.32,14.42
2023-03-04,2,OP,11.7,16.242,14.785,13.41,12.53
2023-03-04,3,OP,4.0,17.17,15.56,13.28,11.94
2023-03-04,4,OP,4.3,18.048,17.032,15.11,14.02
2023-03-04,5,OP,0.4,19.265,18.482,15.95,15.2
2023-03-04,6,OP,0.0,22.442,21.952,18.34,17.67
2023-03-04,7,OP,0.0,32.172,31.385,24.95,23.78
2023-03-04,8,OP,0.0,21.252,20.985,23.75,23.04
2023-03-04,9,OP,0.0,15.438,15.425,20.33,19.12
2023-03-04,10,OP,0.0,16.782,16.782,20.32,19.31
2023-03-04,11,OP,6.4,14.89,14.89,18.94,18.4
2023-03-04,12,OP,10.6,15.738,15.7,18.91,18.27
2023-03-04,13,OP,18.6,20.615,20.522,18.64,18.25
2023-03-04,14,OP,22.9,22.398,22.298,17.02,18.27
2023-03-04,15,OP,23.5,23.942,23.83,16.43,18.81
2023-03-04,16,OP,29.3,22.075,21.975,13.88,16.85
2023-03-04,17,OP,33.5,22.362,22.26,13.99,17.2
2023-03-04,18,OP,24.0,54.62,54.468,26.51,30.88
2023-03-04,19,OP,14.6,108.175,127.662,61.37,67.26
2023-03-04,20,OP,14.9,36.32,35.965,30.55,32.14
2023-03-04,21,OP,15.1,27.822,27.692,22.89,22.33
2023-03-04,22,OP,17.1,28.865,28.865,20.89,20.35
2023-03-04,23,OP,15.6,36.955,36.955,20.11,19.85
2023-03-04,24,OP,10.5,24.202,24.202,19.69,18.43
2023-03-05,1,OP,13.1,30.182,30.182,19.74,18.53
2023-03-05,2,OP,17.2,16.562,16.562,16.71,14.82
2023-03-05,3,OP,15.4,16.315,14.945,17.59,15.45
2023-03-05,4,OP,19.6,14.452,12.85,18.23,16.27
2023-03-05,5,OP,23.1,13.565,11.98,21.03,18.82
2023-03-05,6,OP,15.3,13.49,11.985,19.6,17.54
2023-03-05,7,OP,12.4,15.678,14.24,25.54,22.86
2023-03-05,8,OP,13.8,13.842,12.44,25.05,22.41
2023-03-05,9,OP,10.1,11.572,10.33,21.6,19.23
2023-03-05,10,OP,18.3,11.06,9.782,23.62,21.12
2023-03-05,11,OP,20.3,13.13,11.8,20.54,18.77
2023-03-05,12,OP,19.3,18.922,17.25,20.74,19.15
2023-03-05,13,OP,16.9,22.518,20.728,21.54,20.26
2023-03-05,14,OP,22.1,21.93,20.012,22.19,21.05
2023-03-05,15,OP,31.6,21.572,19.745,20.84,20.73
2023-03-05,16,OP,39.8,19.935,18.268,18.41,19.9
2023-03-05,17,OP,50.6,19.262,17.905,18.46,20.97
2023-03-05,18,OP,42.0,29.075,27.455,23.45,25.5
2023-03-05,19,OP,35.7,28.835,28.678,44.47,45.62
2023-03-05,20,OP,35.9,25.262,26.04,36.05,34.8
2023-03-05,21,OP,36.9,25.952,24.39,28.31,25.78
2023-03-05,22,OP,33.6,29.988,28.122,25.78,23.67
2023-03-05,23,OP,22.8,25.58,24.005,22.52,20.9
2023-03-05,24,OP,18.4,19.73,18.128,18.91,17.44
2023-03-06,1,OP,20.2,14.272,12.892,16.62,15.05
2023-03-06,2,OP,17.2,12.992,11.378,15.66,14.03
2023-03-06,3,OP,13.8,16.97,15.07,16.28,14.66
2023-03-06,4,OP,7.6,19.332,17.288,16.88,15.53
2023-03-06,5,OP,6.0,18.94,17.13,19.15,17.81
2023-03-06,6,OP,5.5,23.255,21.275,23.46,22.23
2023-03-06,7,P,8.5,21.665,20.455,30.7,29.41
2023-03-06,8,P,7.4,20.605,20.16,28.05,27.13
2023-03-06,9,P,3.9,18.968,18.968,22.48,21.63
2023-03-06,10,P,8.0,21.072,21.072,21.94,21.84
2023-03-06,11,P,7.2,22.265,22.19,23.78,23.79
2023-03-06,12,P,10.2,23.365,23.232,26.07,26.23
2023-03-06,13,P,25.1,17.092,27.225,25.38,26.09
2023-03-06,14,P,32.1,3.368,25.535,24.77,26.98
2023-03-06,15,P,4.2,-26.088,27.378,20.43,27.59
2023-03-06,16,P,32.7,-10.915,27.885,14.73,26.98
2023-03-06,17,P,1.4,-10.908,26.478,14.33,31.63
2023-03-06,18,P,21.1,0.632,38.435,43.75,62.8
2023-03-06,19,P,41.7,90.658,102.828,74.13,96.49
2023-03-06,20,P,47.3,52.592,51.965,31.7,45.14
2023-03-06,21,P,46.2,27.048,26.702,21.4,27.37
2023-03-06,22,P,30.9,25.308,24.878,18.32,21.98
2023-03-06,23,OP,29.7,22.282,21.8,17.27,20.22
2023-03-06,24,OP,33.0,19.485,19.255,16.74,19.35
2023-03-07,1,OP,41.6,19.412,19.08,14.94,15.34
2023-03-07,2,OP,36.6,18.008,17.915,13.33,13.69
2023-03-07,3,OP,26.0,18.122,18.012,13.74,13.73
2023-03-07,4,OP,23.9,19.618,19.498,14.43,14.37
2023-03-07,5,OP,15.6,21.43,21.348,17.63,17.52
2023-03-07,6,OP,5.2,24.648,24.27,21.76,21.61
2023-03-07,7,P,3.4,31.128,29.415,26.08,25.95
2023-03-07,8,P,6.1,28.672,28.525,25.46,24.85
2023-03-07,9,P,10.7,24.648,24.648,24.27,23.78
2023-03-07,10,P,15.1,23.66,23.66,23.67,23.62
2023-03-07,11,P,19.5,23.75,23.75,22.72,24.69
2023-03-07,12,P,32.4,19.655,25.655,21.44,26.63
2023-03-07,13,P,12.2,-7.155,24.038,12.12,24.68
2023-03-07,14,P,0.3,-10.9,21.892,1.42,25.73
2023-03-07,15,P,0.1,-12.328,23.775,-0.05,27.28
2023-03-07,16,P,0.5,-11.702,26.598,-4.32,27.04
2023-03-07,17,P,0.0,-9.945,22.015,-6.61,25.96
2023-03-07,18,P,12.0,-3.182,27.47,0.01,45.13
2023-03-07,19,P,26.5,-2.8,23.22,6.14,49.51
2023-03-07,20,P,65.7,17.635,23.198,4.48,29.81
2023-03-07,21,P,51.6,21.022,20.655,9.47,25.77
2023-03-07,22,P,37.5,17.855,19.01,14.23,22.24
2023-03-07,23,OP,52.7,21.62,21.6,15.08,21.25
2023-03-07,24,OP,56.3,18.932,18.528,11.52,18.2
2023-03-08,1,OP,57.9,19.388,19.095,14.72,21.52
2023-03-08,2,OP,53.3,19.635,19.445,11.06,18.0
2023-03-08,3,OP,41.9,16.38,16.105,10.38,17.46
2023-03-08,4,OP,36.5,15.61,15.245,11.39,17.13
2023-03-08,5,OP,37.2,12.728,12.338,14.65,18.92
2023-03-08,6,OP,31.1,12.942,12.56,20.42,23.82
2023-03-08,7,P,21.8,15.522,15.088,26.74,29.71
2023-03-08,8,P,10.1,20.422,19.275,23.81,26.18
2023-03-08,9,P,0.5,26.262,24.105,17.91,22.87
2023-03-08,10,P,5.3,22.502,22.042,14.62,23.41
2023-03-08,11,P,18.2,20.268,20.74,9.35,24.41
2023-03-08,12,P,45.4,17.002,25.208,-2.57,24.3
2023-03-08,13,P,27.4,-3.258,22.145,-5.11,24.89
2023-03-08,14,P,16.8,-3.918,30.49,-11.09,24.54
2023-03-08,15,P,5.0,-6.408,36.53,-7.15,27.36
2023-03-08,16,P,10.2,-6.815,38.975,-5.0,28.85
2023-03-08,17,P,1.0,-9.728,35.712,-2.38,34.22
2023-03-08,18,P,0.0,-12.222,58.185,6.69,50.04
2023-03-08,19,P,6.9,-5.47,54.875,14.53,55.61
2023-03-08,20,P,48.8,6.89,27.118,17.7,41.1
2023-03-08,21,P,53.0,12.345,28.265,18.99,34.69
2023-03-08,22,P,55.5,23.562,48.768,25.58,31.71
2023-03-08,23,OP,53.3,12.152,32.482,23.05,29.12
2023-03-08,24,OP,48.3,25.96,27.168,19.05,24.37
2023-03-09,1,OP,71.3,9.265,23.47,19.4,21.09
2023-03-09,2,OP,66.4,5.49,19.825,16.73,18.2
2023-03-09,3,OP,61.9,4.908,19.86,16.04,17.3
2023-03-09,4,OP,49.2,5.625,20.628,16.09,17.06
2023-03-09,5,OP,35.8,20.27,25.21,17.13,17.84
2023-03-09,6,OP,36.1,41.832,41.042,20.85,21.24
2023-03-09,7,P,27.1,145.882,142.025,27.43,28.28
2023-03-09,8,P,22.6,141.632,134.918,22.95,24.35
2023-03-09,9,P,27.6,43.278,43.29,15.0,20.7
