Date,HE,P/OP,Gen,RT_Busbar,RT_Hub,DA_Busbar,DA_Hub
2022-02-17,11,P,61.5,-2.512,-0.989,3.402,4.514
2022-02-17,12,P,34.4,-4.111,-2.691,1.949,2.657
2022-02-17,13,P,46.6,-3.507,-1.914,3.331,3.794
2022-02-17,14,P,63.9,-5.768,-3.594,3.468,3.801
2022-02-17,15,P,82.6,-7.423,-5.202,5.956,6.301
2022-02-17,16,P,91.7,5.064,6.283,20.26,20.64
2022-02-17,17,P,22.7,45.7,45.33,45.266,45.09
2022-02-17,18,P,7.2,72.152,71.584,61.955,61.685
2022-02-17,19,P,0.0,70.413,69.963,66.975,66.59
2022-02-17,20,P,0.0,59.451,59.157,60.61,60.269
2022-02-17,21,P,0.0,54.492,54.288,58.466,58.204
2022-02-17,22,P,0.0,52.14,51.925,55.826,55.595
2022-02-17,23,OP,0.0,45.944,45.742,50.877,50.482
2022-02-17,24,OP,0.0,43.592,43.311,45.464,45.129
2022-02-18,1,OP,0.0,44.564,44.278,43.586,43.438
2022-02-18,2,OP,0.0,44.199,44.015,43.136,42.98
2022-02-18,3,OP,0.0,43.154,43.01,43.07,42.919
2022-02-18,4,OP,0.0,44.011,43.86,44.113,43.958
2022-02-18,5,OP,0.0,48.513,48.32,47.727,47.539
2022-02-18,6,OP,0.0,59.286,59.137,58.032,57.87
2022-02-18,7,P,0.0,69.172,68.708,68.471,68.229
2022-02-18,8,P,53.7,47.901,48.343,49.796,49.35
2022-02-18,9,P,100.0,26.37,27.982,30.329,30.724
2022-02-18,10,P,100.0,5.307,7.495,7.861,10.475
2022-02-18,11,P,100.0,1.079,3.421,4.779,7.362
2022-02-18,12,P,100.0,0.19,2.442,4.111,5.319
2022-02-18,13,P,100.0,1.779,3.924,4.38,5.521
2022-02-18,14,P,100.0,5.49,6.693,3.384,4.424
2022-02-18,15,P,100.0,0.853,2.458,8.262,11.008
2022-02-18,16,P,100.0,17.46,19.515,23.011,23.677
2022-02-18,17,P,73.0,21.734,23.944,45.78,45.67
2022-02-18,18,P,8.6,66.041,65.617,61.817,61.682
2022-02-18,19,P,0.0,64.34,63.829,67.164,66.884
2022-02-18,20,P,0.0,61.155,60.674,61.387,61.112
2022-02-18,21,P,0.0,59.07,58.582,59.039,58.787
2022-02-18,22,P,0.0,61.406,60.948,58.112,57.925
2022-02-18,23,OP,0.0,47.029,46.717,51.611,51.339
2022-02-18,24,OP,0.0,42.839,42.557,47.097,46.873
2022-02-19,1,OP,0.0,43.854,43.59,45.327,45.183
2022-02-19,2,OP,0.0,43.166,42.953,44.4,44.272
2022-02-19,3,OP,0.0,43.179,42.967,43.918,43.814
2022-02-19,4,OP,0.0,44.577,44.362,43.862,43.731
2022-02-19,5,OP,0.0,44.056,43.818,45.663,45.503
2022-02-19,6,OP,0.0,49.111,48.69,48.425,48.067
2022-02-19,7,P,0.6,58.469,57.783,53.717,53.278
2022-02-19,8,P,56.7,33.26,33.716,41.893,41.561
2022-02-19,9,P,100.0,-0.446,1.539,7.58,8.948
2022-02-19,10,P,100.0,-2.759,-1.213,-0.03,0.937
2022-02-19,11,P,100.0,-6.989,-4.795,-0.241,0.565
2022-02-19,12,P,100.0,-7.123,-4.526,-0.679,-0.019
2022-02-19,13,P,100.0,-7.753,-4.997,-0.689,-0.034
2022-02-19,14,P,100.0,-10.138,-6.113,-0.658,-0.049
2022-02-19,15,P,100.0,-7.914,-1.071,-0.673,-0.035
2022-02-19,16,P,100.0,9.574,16.636,3.046,3.83
2022-02-19,17,P,77.9,30.732,32.589,40.637,40.4
2022-02-19,18,P,9.3,53.105,52.667,60.434,59.966
2022-02-19,19,P,0.0,73.406,73.093,68.247,67.648
2022-02-19,20,P,0.0,64.112,64.406,60.787,60.317
2022-02-19,21,P,0.0,64.903,64.217,57.597,57.11
2022-02-19,22,P,0.0,56.311,55.984,54.412,54.015
2022-02-19,23,OP,0.0,46.194,45.912,47.967,47.671
2022-02-19,24,OP,0.0,42.313,42.078,45.993,45.941
2022-02-20,1,OP,0.0,42.45,42.276,43.943,43.646
2022-02-20,2,OP,0.0,41.342,41.158,44.116,44.03
2022-02-20,3,OP,0.0,38.979,38.861,44.001,43.937
2022-02-20,4,OP,0.0,38.974,38.907,43.256,43.185
2022-02-20,5,OP,0.0,41.747,41.601,43.641,43.516
2022-02-20,6,OP,0.0,42.154,42.05,46.534,46.361
2022-02-20,7,OP,2.0,37.842,37.719,47.787,47.584
2022-02-20,8,OP,57.5,18.659,19.788,31.479,31.737
2022-02-20,9,OP,97.1,-6.226,-4.027,1.039,2.517
2022-02-20,10,OP,80.6,-11.205,-9.113,-2.207,-0.439
2022-02-20,11,OP,91.2,-31.984,-27.474,-2.999,-1.685
2022-02-20,12,OP,93.8,-18.398,-17.148,-3.805,-2.628
2022-02-20,13,OP,83.2,-27.605,-24.195,-3.968,-2.877
2022-02-20,14,OP,25.5,-25.348,-21.324,-4.39,-3.179
2022-02-20,15,OP,18.9,-25.104,-21.195,-3.676,-2.63
2022-02-20,16,OP,35.4,-5.229,-2.937,-0.12,1.043
2022-02-20,17,OP,46.9,52.621,54.235,29.403,29.762
2022-02-20,18,OP,8.2,52.991,52.905,54.224,54.027
2022-02-20,19,OP,0.0,53.496,53.426,60.985,60.712
2022-02-20,20,OP,0.0,50.447,50.551,55.866,55.581
2022-02-20,21,OP,0.0,51.087,51.015,51.687,51.574
2022-02-20,22,OP,0.0,48.049,48.485,49.296,49.296
2022-02-20,23,OP,0.0,40.722,40.583,45.06,44.98
2022-02-20,24,OP,0.0,34.068,33.997,42.887,42.815
2022-02-21,1,OP,0.0,37.076,36.99,42.278,42.168
2022-02-21,2,OP,0.0,32.555,32.493,40.677,40.533
2022-02-21,3,OP,0.0,31.305,31.272,40.838,40.766
2022-02-21,4,OP,0.0,36.418,36.404,41.31,41.267
2022-02-21,5,OP,0.0,38.242,38.236,43.148,43.081
2022-02-21,6,OP,0.0,44.927,44.902,48.353,48.247
2022-02-21,7,P,1.0,53.434,53.313,56.697,56.703
2022-02-21,8,P,27.9,41.596,42.408,38.41,38.762
2022-02-21,9,P,8.4,10.465,22.682,5.586,7.795
2022-02-21,10,P,22.7,8.914,5.62,1.373,3.5
2022-02-21,11,P,33.1,-3.431,-1.003,0.141,1.788
2022-02-21,12,P,65.0,-1.569,1.054,-0.18,1.569
2022-02-21,13,P,95.6,-1.99,0.424,-0.248,1.274
2022-02-21,14,P,91.4,-2.542,-0.404,-0.823,0.49
2022-02-21,15,P,61.7,-0.407,2.441,-0.872,0.397
2022-02-21,16,P,52.6,11.406,14.698,2.012,4.306
2022-02-21,17,P,50.4,53.471,57.54,39.183,39.382
2022-02-21,18,P,3.8,70.989,70.645,62.214,62.247
2022-02-21,19,P,0.0,78.74,80.082,72.084,72.016
2022-02-21,20,P,0.0,73.301,74.014,63.904,63.757
2022-02-21,21,P,0.0,57.259,59.246,60.983,60.778
2022-02-21,22,P,0.0,51.31,53.275,52.783,52.75
2022-02-21,23,OP,0.0,48.083,48.022,47.086,47.047
2022-02-21,24,OP,0.0,44.202,44.126,45.334,45.485
2022-02-22,1,OP,0.0,45.988,47.181,42.349,42.353
2022-02-22,2,OP,0.0,50.188,52.562,41.33,41.327
2022-02-22,3,OP,0.0,48.435,52.191,41.18,41.094
2022-02-22,4,OP,0.0,48.985,50.434,41.303,41.209
2022-02-22,5,OP,0.0,50.403,50.723,43.342,43.266
2022-02-22,6,OP,0.0,65.872,66.066,51.879,51.788
2022-02-22,7,P,2.0,78.922,78.437,72.105,72.011
2022-02-22,8,P,60.1,59.345,58.608,58.038,57.766
2022-02-22,9,P,100.0,49.812,48.873,32.529,33.462
2022-02-22,10,P,100.0,34.823,34.504,28.061,29.45
2022-02-22,11,P,100.0,22.708,23.393,18.622,21.758
2022-02-22,12,P,100.0,14.58,15.471,15.137,18.87
2022-02-22,13,P,100.0,15.45,16.02,15.224,18.48
2022-02-22,14,P,100.0,23.935,24.056,14.514,18.038
2022-02-22,15,P,100.0,21.559,22.47,21.554,24.377
2022-02-22,16,P,100.0,41.087,46.461,31.679,32.823
2022-02-22,17,P,79.6,55.391,55.104,51.32,51.211
2022-02-22,18,P,9.7,85.701,85.135,72.319,72.115
2022-02-22,19,P,0.0,81.571,81.207,81.963,81.455
2022-02-22,20,P,0.0,81.828,81.067,77.069,76.551
2022-02-22,21,P,0.0,77.046,76.076,66.826,66.399
2022-02-22,22,P,0.0,68.494,67.766,59.566,59.299
2022-02-22,23,OP,0.0,54.331,53.695,51.953,51.656
2022-02-22,24,OP,0.0,51.269,50.612,47.327,47.007
2022-02-23,1,OP,0.0,66.032,65.031,48.225,47.808
2022-02-23,2,OP,0.0,60.267,59.45,48.205,47.817
2022-02-23,3,OP,0.0,61.257,60.49,47.702,47.339
2022-02-23,4,OP,0.0,64.524,63.819,47.947,47.631
2022-02-23,5,OP,0.0,75.105,74.377,49.726,49.407
2022-02-23,6,OP,0.0,93.103,92.234,59.89,59.666
2022-02-23,7,P,2.3,135.542,134.4,90.54,90.496
2022-02-23,8,P,62.6,87.476,85.992,71.62,71.62
2022-02-23,9,P,100.0,68.01,67.417,54.722,54.462
2022-02-23,10,P,100.0,47.656,47.506,41.794,41.03
2022-02-23,11,P,100.0,42.09,41.89,27.26,27.373
2022-02-23,12,P,100.0,33.676,34.18,15.738,16.521
2022-02-23,13,P,100.0,35.008,35.397,10.741,11.564
2022-02-23,14,P,100.0,30.826,31.458,9.611,10.711
2022-02-23,15,P,98.8,36.761,37.219,11.897,13.176
2022-02-23,16,P,43.9,52.956,52.901,26.416,27.141
2022-02-23,17,P,18.8,64.551,64.208,50.895,50.841
2022-02-23,18,P,0.0,81.16,80.488,75.505,75.077
2022-02-23,19,P,0.0,100.951,99.832,87.958,87.222
2022-02-23,20,P,0.0,79.819,79.221,84.808,84.099
2022-02-23,21,P,0.0,82.907,82.168,76.047,75.381
2022-02-23,22,P,0.0,78.705,77.683,73.09,72.489
2022-02-23,23,OP,0.0,72.701,71.818,58.666,58.124
2022-02-23,24,OP,0.0,67.195,66.497,54.267,53.711
2022-02-24,1,OP,0.0,94.203,92.921,73.959,73.109
2022-02-24,2,OP,0.0,96.766,95.534,71.075,70.393
2022-02-24,3,OP,0.0,100.438,99.114,70.735,70.05
2022-02-24,4,OP,0.0,88.679,87.645,68.389,68.389
2022-02-24,5,OP,0.0,86.455,85.417,73.896,73.225
2022-02-24,6,OP,0.0,105.769,104.522,83.86,83.256
2022-02-24,7,P,2.5,121.22,119.157,104.83,104.83
2022-02-24,8,P,59.4,77.444,75.853,79.996,80.0
2022-02-24,9,P,100.0,34.716,35.675,53.712,53.119
2022-02-24,10,P,100.0,19.756,21.728,42.831,41.542
2022-02-24,11,P,100.0,14.284,15.406,32.776,32.107
2022-02-24,12,P,100.0,6.506,7.658,26.419,26.07
2022-02-24,13,P,100.0,0.599,1.941,15.982,16.387
2022-02-24,14,P,100.0,-0.963,0.165,15.227,15.92
2022-02-24,15,P,100.0,-0.218,1.366,16.158,16.404
2022-02-24,16,P,100.0,19.663,20.431,36.956,37.058
2022-02-24,17,P,76.5,42.418,42.408,59.806,59.498
2022-02-24,18,P,9.9,80.996,80.098,83.397,83.397
2022-02-24,19,P,0.0,96.02,94.787,97.782,96.904
2022-02-24,20,P,0.0,85.519,84.514,85.712,85.712
2022-02-24,21,P,0.0,85.916,84.902,80.922,80.333
2022-02-24,22,P,0.0,76.927,76.038,77.782,77.184
2022-02-24,23,OP,0.0,77.406,76.478,72.712,72.004
2022-02-24,24,OP,0.0,63.496,62.694,67.48,66.771
2022-02-25,1,OP,0.0,51.759,51.105,60.546,60.263
2022-02-25,2,OP,0.0,50.966,50.561,57.815,57.54
2022-02-25,3,OP,0.0,51.378,50.873,55.873,55.497
2022-02-25,4,OP,0.0,51.748,51.087,56.262,55.848
2022-02-25,5,OP,0.0,55.791,55.104,60.564,60.112
2022-02-25,6,OP,0.0,66.936,66.134,72.611,72.152
2022-02-25,7,P,2.6,90.349,89.064,98.885,98.885
2022-02-25,8,P,56.1,58.18,57.157,71.56,71.56
2022-02-25,9,P,100.0,32.374,34.08,51.58,52.058
2022-02-25,10,P,100.0,26.607,28.129,30.076,30.626
2022-02-25,11,P,100.0,20.57,21.699,16.558,17.968
2022-02-25,12,P,100.0,10.678,12.736,9.482,11.0
2022-02-25,13,P,100.0,3.019,5.938,7.062,8.862
2022-02-25,14,P,100.0,0.543,3.788,6.922,8.263
2022-02-25,15,P,100.0,3.826,9.196,9.316,11.414
2022-02-25,16,P,100.0,26.792,32.179,30.054,32.169
2022-02-25,17,P,73.4,49.163,51.192,53.426,54.032
2022-02-25,18,P,9.3,72.517,71.946,77.444,77.107
2022-02-25,19,P,0.0,78.256,77.582,86.914,86.516
2022-02-25,20,P,0.0,73.408,72.594,80.701,80.257
2022-02-25,21,P,0.0,78.084,77.212,77.198,76.725
2022-02-25,22,P,0.0,74.919,74.171,75.304,74.891
2022-02-25,23,OP,0.0,57.627,57.023,67.605,67.257
2022-02-25,24,OP,0.0,51.204,52.708,61.778,61.39
2022-02-26,1,OP,0.0,48.803,48.261,51.558,51.224
2022-02-26,2,OP,0.0,49.94,49.55,49.176,48.878
2022-02-26,3,OP,0.0,46.115,45.673,47.477,47.287
2022-02-26,4,OP,0.0,45.373,44.911,46.957,46.735
2022-02-26,5,OP,0.0,49.893,49.421,50.176,49.856
2022-02-26,6,OP,0.0,55.222,54.726,56.225,55.889
2022-02-26,7,P,2.4,56.946,56.379,62.059,61.878
2022-02-26,8,P,53.2,35.776,35.866,46.59,46.622
2022-02-26,9,P,95.6,8.337,9.902,14.817,15.967
2022-02-26,10,P,90.3,-1.215,0.278,0.379,5.643
2022-02-26,11,P,98.9,-7.945,-5.599,-0.178,1.68
2022-02-26,12,P,75.3,-13.035,-9.645,-1.283,-0.072
2022-02-26,13,P,59.7,-12.872,-9.965,-1.211,0.167
2022-02-26,14,P,58.6,-16.876,-13.391,-1.007,-0.105
2022-02-26,15,P,43.8,-12.013,-8.65,-0.166,0.757
2022-02-26,16,P,17.9,17.382,19.737,5.588,6.648
2022-02-26,17,P,8.1,46.832,49.537,45.282,46.229
2022-02-26,18,P,2.5,60.543,59.823,64.808,64.424
2022-02-26,19,P,0.0,71.214,70.438,75.685,75.229
2022-02-26,20,P,0.0,64.388,63.712,65.263,64.959
2022-02-26,21,P,0.0,61.549,60.943,65.702,65.328
2022-02-26,22,P,0.0,68.224,67.679,61.327,61.15
2022-02-26,23,OP,0.0,53.881,53.457,56.322,56.056
2022-02-26,24,OP,0.0,52.389,51.932,53.402,53.221
2022-02-27,1,OP,0.0,51.538,51.173,46.538,46.413
2022-02-27,2,OP,0.0,48.172,47.843,46.463,46.252
2022-02-27,3,OP,0.0,48.116,47.816,46.44,46.291
2022-02-27,4,OP,0.0,45.25,45.017,46.288,46.121
2022-02-27,5,OP,0.0,47.264,46.929,46.568,46.376
2022-02-27,6,OP,0.0,48.999,48.672,48.521,48.291
2022-02-27,7,OP,0.0,46.93,46.616,53.553,53.271
2022-02-27,8,OP,24.9,29.686,29.771,42.724,42.648
2022-02-27,9,OP,13.6,9.652,10.887,16.048,17.487
2022-02-27,10,OP,79.4,1.229,2.724,2.964,4.108
2022-02-27,11,OP,100.0,-2.307,-0.567,0.665,1.931
2022-02-27,12,OP,49.2,-4.035,-2.313,0.056,1.192
2022-02-27,13,OP,53.8,-2.301,-0.913,-0.024,0.968
2022-02-27,14,OP,56.9,-0.036,-0.11,1.497,2.264
2022-02-27,15,OP,46.6,1.946,1.961,3.779,5.055
2022-02-27,16,OP,26.7,25.305,25.416,20.882,22.666
2022-02-27,17,OP,60.7,47.661,47.632,44.377,44.893
2022-02-27,18,OP,7.8,63.362,62.904,61.211,60.988
2022-02-27,19,OP,0.0,76.879,76.219,71.97,71.49
2022-02-27,20,OP,0.0,59.447,58.953,60.998,60.656
2022-02-27,21,OP,0.0,60.935,60.383,60.488,60.111
2022-02-27,22,OP,0.0,58.823,58.383,56.239,56.082
2022-02-27,23,OP,0.0,49.612,49.296,50.395,50.177
2022-02-27,24,OP,0.0,44.77,44.481,46.46,46.364
2022-02-28,1,OP,0.0,46.533,46.236,46.501,46.299
2022-02-28,2,OP,0.0,44.833,44.557,45.44,45.262
2022-02-28,3,OP,0.0,44.246,43.956,45.485,45.26
2022-02-28,4,OP,0.0,44.923,44.61,45.083,44.888
2022-02-28,5,OP,0.0,47.934,47.613,46.783,46.581
2022-02-28,6,OP,0.0,57.013,56.755,55.519,55.244
2022-02-28,7,P,3.8,66.953,66.46,72.602,72.354
2022-02-28,8,P,61.7,40.446,40.371,48.187,48.004
2022-02-28,9,P,100.0,27.032,26.292,24.449,25.519
2022-02-28,10,P,100.0,14.699,13.91,13.13,14.148
2022-02-28,11,P,100.0,5.358,5.419,6.179,7.368
2022-02-28,12,P,100.0,3.881,4.17,5.156,6.526
2022-02-28,13,P,100.0,5.65,5.532,5.209,6.192
2022-02-28,14,P,100.0,0.016,0.015,6.16,7.03
2022-02-28,15,P,100.0,4.557,4.406,11.199,12.03
2022-02-28,16,P,100.0,33.102,32.875,23.507,23.384
2022-02-28,17,P,75.9,39.149,39.01,46.595,46.615
2022-02-28,18,P,10.4,72.665,72.502,72.34,72.19
2022-02-28,19,P,0.0,71.566,70.923,79.952,79.721
2022-02-28,20,P,0.0,69.556,68.554,68.378,68.364
2022-02-28,21,P,0.0,50.54,50.56,63.772,63.713
2022-02-28,22,P,0.0,45.327,45.398,59.21,59.307
2022-02-28,23,OP,0.0,43.948,43.943,53.147,53.082
2022-02-28,24,OP,0.0,42.634,42.553,49.403,49.302
2022-03-01,1,OP,0.0,37.734,37.684,48.696,48.586
2022-03-01,2,OP,0.0,35.141,34.971,45.242,45.182
2022-03-01,3,OP,0.0,38.527,38.351,44.73,44.606
2022-03-01,4,OP,0.0,41.071,40.893,45.127,45.039
2022-03-01,5,OP,0.0,46.604,46.237,47.353,47.192
2022-03-01,6,OP,0.0,56.403,56.048,55.563,55.376
2022-03-01,7,P,1.9,57.978,57.535,65.86,65.668
2022-03-01,8,P,36.5,42.703,42.69,42.125,42.251
2022-03-01,9,P,82.6,20.647,21.044,22.922,22.939
2022-03-01,10,P,100.0,19.563,18.968,11.132,12.122
2022-03-01,11,P,100.0,13.874,15.468,7.539,9.019
2022-03-01,12,P,100.0,18.956,19.081,7.493,8.66
2022-03-01,13,P,95.2,18.373,17.775,7.874,9.075
2022-03-01,14,P,84.0,21.377,21.321,10.698,11.02
2022-03-01,15,P,52.9,23.841,23.11,15.762,15.734
2022-03-01,16,P,19.6,39.407,42.138,39.504,37.55
2022-03-01,17,P,9.3,52.342,51.087,47.747,47.662
2022-03-01,18,P,1.3,51.828,51.275,76.605,76.296
2022-03-01,19,P,0.0,68.963,68.059,82.558,82.276
2022-03-01,20,P,0.0,54.368,53.747,64.335,64.168
2022-03-01,21,P,0.0,55.361,54.735,59.667,59.476
2022-03-01,22,P,0.0,51.489,50.834,58.874,58.741
2022-03-01,23,OP,0.0,42.457,41.862,51.257,50.998
2022-03-01,24,OP,0.0,50.842,50.142,47.001,46.686
2022-03-02,1,OP,0.0,54.742,54.577,43.876,43.613
2022-03-02,2,OP,0.0,44.554,44.19,43.354,43.114
2022-03-02,3,OP,0.0,40.912,40.513,43.233,43.006
2022-03-02,4,OP,0.0,42.694,42.58,43.216,42.998
2022-03-02,5,OP,0.0,47.926,47.756,45.548,45.276
2022-03-02,6,OP,0.0,59.186,58.506,53.289,52.965
2022-03-02,7,P,0.0,57.072,56.326,66.476,66.136
2022-03-02,8,P,14.0,34.17,36.255,45.137,45.097
2022-03-02,9,P,11.4,22.954,23.973,32.692,31.813
2022-03-02,10,P,11.3,8.971,13.252,19.394,19.13
2022-03-02,11,P,16.3,11.188,12.3,18.305,17.927
2022-03-02,12,P,50.0,11.388,12.204,18.268,17.663
2022-03-02,13,P,68.4,20.81,20.118,20.003,19.252
2022-03-02,14,P,51.1,20.078,20.761,18.13,17.391
2022-03-02,15,P,70.8,29.82,29.62,25.427,24.298
2022-03-02,16,P,75.7,32.529,33.664,42.582,42.155
2022-03-02,17,P,55.6,51.375,50.019,48.571,48.489
2022-03-02,18,P,7.7,70.429,69.879,72.722,72.458
2022-03-02,19,P,0.0,67.364,66.819,85.075,84.5
2022-03-02,20,P,0.0,57.815,57.248,66.597,66.347
2022-03-02,21,P,0.0,53.054,52.527,60.395,60.063
2022-03-02,22,P,0.0,54.548,54.076,56.103,55.854
2022-03-02,23,OP,0.0,47.567,47.317,48.434,48.068
2022-03-02,24,OP,0.0,43.825,43.694,45.657,45.43
2022-03-03,1,OP,0.0,42.757,42.667,50.228,49.891
2022-03-03,2,OP,0.0,43.261,42.979,45.616,45.32
2022-03-03,3,OP,0.0,40.032,40.032,44.616,44.291
2022-03-03,4,OP,0.0,40.024,39.94,44.503,44.224
2022-03-03,5,OP,0.0,45.848,45.757,47.14,46.8
2022-03-03,6,OP,0.0,57.723,57.194,53.564,53.25
2022-03-03,7,P,6.0,60.491,59.798,62.56,62.034
2022-03-03,8,P,54.7,54.883,53.971,47.014,46.615
2022-03-03,9,P,70.1,28.971,28.467,41.984,40.35
2022-03-03,10,P,95.0,18.314,18.931,32.974,31.721
2022-03-03,11,P,100.0,13.955,14.595,28.671,27.734
2022-03-03,12,P,99.5,14.318,14.651,28.087,26.798
2022-03-03,13,P,100.0,18.553,17.921,27.771,26.425
2022-03-03,14,P,100.0,27.18,25.975,26.848,25.619
2022-03-03,15,P,100.0,5.336,6.755,33.239,31.617
2022-03-03,16,P,63.6,29.548,29.385,42.476,42.328
2022-03-03,17,P,63.5,46.188,45.609,51.037,50.59
2022-03-03,18,P,12.6,61.584,59.566,64.079,63.449
2022-03-03,19,P,0.0,69.654,67.115,75.938,74.801
2022-03-03,20,P,0.0,64.969,62.734,62.476,61.664
2022-03-03,21,P,0.0,60.692,57.868,60.395,59.4
2022-03-03,22,P,0.0,56.433,54.613,56.294,55.605
2022-03-03,23,OP,0.0,43.107,42.166,50.396,49.502
2022-03-03,24,OP,0.0,41.328,39.723,49.326,48.691
2022-03-04,1,OP,0.0,39.953,38.964,45.379,44.952
2022-03-04,2,OP,0.0,34.492,34.162,42.88,42.522
2022-03-04,3,OP,0.0,34.615,34.338,41.602,41.229
2022-03-04,4,OP,0.0,38.627,38.277,42.195,41.715
2022-03-04,5,OP,0.0,41.736,41.281,44.044,43.465
2022-03-04,6,OP,0.0,47.816,47.251,48.749,48.152
2022-03-04,7,P,8.0,49.358,48.763,59.35,58.558
2022-03-04,8,P,75.5,45.808,45.713,48.579,47.846
2022-03-04,9,P,100.0,26.778,32.554,43.787,43.38
2022-03-04,10,P,100.0,15.541,24.295,42.586,40.771
2022-03-04,11,P,100.0,-2.447,8.484,39.431,37.732
2022-03-04,12,P,100.0,1.592,9.362,34.411,32.775
2022-03-04,13,P,100.0,20.128,24.293,28.662,27.593
2022-03-04,14,P,100.0,17.18,23.749,23.452,22.792
2022-03-04,15,P,100.0,5.275,13.523,26.874,25.961
2022-03-04,16,P,94.2,22.561,28.765,30.23,29.589
2022-03-04,17,P,74.4,35.199,37.964,43.039,43.044
2022-03-04,18,P,12.9,54.204,54.107,54.454,54.044
2022-03-04,19,P,0.0,66.789,69.29,66.453,65.451
2022-03-04,20,P,0.0,66.57,67.28,58.879,58.067
2022-03-04,21,P,0.0,54.899,54.731,54.978,54.369
2022-03-04,22,P,0.0,47.217,46.913,53.386,52.639
2022-03-04,23,OP,0.0,46.71,46.21,47.306,46.665
2022-03-04,24,OP,0.0,41.687,41.245,45.441,44.987
2022-03-05,1,OP,0.0,38.144,38.344,43.454,43.301
2022-03-05,2,OP,0.0,34.17,34.558,40.537,40.411
2022-03-05,3,OP,0.0,37.707,43.157,39.43,39.361
2022-03-05,4,OP,0.0,38.805,44.611,39.83,39.764
2022-03-05,5,OP,0.0,43.536,48.047,42.134,42.038
2022-03-05,6,OP,0.0,44.776,47.973,44.793,44.585
2022-03-05,7,P,0.0,40.959,42.909,47.434,47.123
2022-03-05,8,P,4.4,31.464,31.164,35.834,35.501
2022-03-05,9,P,14.7,19.211,18.702,20.536,20.0
2022-03-05,10,P,74.8,-5.69,-4.062,11.425,10.935
2022-03-05,11,P,66.9,-7.062,-5.615,6.643,6.582
2022-03-05,12,P,39.7,-11.787,-9.465,1.752,1.849
2022-03-05,13,P,57.9,-12.125,-9.899,0.722,0.821
2022-03-05,14,P,50.6,-11.266,-9.183,0.09,0.032
2022-03-05,15,P,14.7,-7.964,-6.227,0.096,0.048
2022-03-05,16,P,12.3,0.892,2.442,5.645,5.38
2022-03-05,17,P,24.9,43.167,43.114,33.95,33.955
2022-03-05,18,P,3.9,51.0,50.475,54.102,53.727
2022-03-05,19,P,0.0,67.974,67.112,67.479,66.722
2022-03-05,20,P,0.0,56.575,55.972,61.182,60.489
2022-03-05,21,P,0.0,43.642,43.241,56.216,55.627
2022-03-05,22,P,0.0,49.417,49.085,54.501,53.976
2022-03-05,23,OP,0.0,54.253,53.661,48.586,48.012
2022-03-05,24,OP,0.0,43.192,42.817,44.834,44.586
2022-03-06,1,OP,0.0,47.932,47.535,43.722,43.541
2022-03-06,2,OP,0.0,43.022,42.665,40.499,40.369
2022-03-06,3,OP,0.0,44.217,43.873,41.132,41.124
2022-03-06,4,OP,0.0,43.406,43.328,42.56,42.524
2022-03-06,5,OP,0.0,49.676,49.315,44.279,44.229
2022-03-06,6,OP,0.0,56.704,56.278,46.123,46.047
2022-03-06,7,OP,4.1,56.111,56.393,45.907,45.783
2022-03-06,8,OP,20.7,26.158,26.541,29.338,29.598
2022-03-06,9,OP,8.0,-5.148,-2.053,0.404,0.409
2022-03-06,10,OP,12.2,-10.009,-7.87,-0.01,-0.007
2022-03-06,11,OP,18.6,-9.665,-8.234,-0.01,-0.01
2022-03-06,12,OP,29.5,-9.829,-8.854,-0.01,-0.266
2022-03-06,13,OP,35.1,-9.472,-7.522,-0.305,-0.498
2022-03-06,14,OP,31.8,-9.455,-8.532,-1.024,-1.204
2022-03-06,15,OP,41.1,-8.115,-6.23,-2.674,-2.448
2022-03-06,16,OP,12.7,-6.532,-3.323,-0.008,0.049
2022-03-06,17,OP,5.6,24.903,28.966,19.604,20.12
2022-03-06,18,OP,1.6,61.031,60.541,53.29,52.93
2022-03-06,19,OP,0.0,73.152,73.227,64.706,64.209
2022-03-06,20,OP,0.0,61.983,61.245,61.503,60.851
2022-03-06,21,OP,0.0,73.405,75.591,58.067,57.589
2022-03-06,22,OP,0.0,64.215,65.077,55.656,55.396
2022-03-06,23,OP,0.0,53.125,53.666,50.315,50.117
2022-03-06,24,OP,0.0,43.026,42.64,47.455,47.245
2022-03-07,1,OP,0.0,42.755,42.413,48.569,48.235
2022-03-07,2,OP,0.0,42.76,42.429,48.68,48.34
2022-03-07,3,OP,0.0,42.233,41.898,48.694,48.3
2022-03-07,4,OP,0.0,43.489,43.119,49.531,49.171
2022-03-07,5,OP,0.0,50.933,50.516,51.946,51.686
2022-03-07,6,OP,0.0,64.999,64.562,66.507,66.031
2022-03-07,7,P,10.0,72.373,71.537,80.291,79.646
2022-03-07,8,P,82.2,47.066,46.425,48.907,48.581
2022-03-07,9,P,100.0,25.574,25.948,16.288,16.97
2022-03-07,10,P,100.0,7.755,7.871,5.831,7.283
2022-03-07,11,P,100.0,-0.008,-0.03,1.331,2.469
2022-03-07,12,P,100.0,-0.01,-0.092,0.97,1.87
2022-03-07,13,P,100.0,-0.008,-0.114,0.555,1.241
2022-03-07,14,P,100.0,-0.01,-0.112,0.381,1.0
2022-03-07,15,P,100.0,1.198,1.128,1.178,2.163
2022-03-07,16,P,92.2,11.16,11.372,8.094,8.325
2022-03-07,17,P,25.2,32.048,31.97,43.978,43.867
