year,month,asset,market,expected_mwh,peak_mwh,off_mwh,peak_pct,off_pct
2026,8,Howling_Gale,CAISO,32517.466666666664,23890.100000000002,8627.366666666667,0.7346851538250213,0.2653148461749788
2026,9,Howling_Gale,CAISO,28298.833333333332,20078.03333333333,8220.8,0.7095003916533661,0.29049960834663385
2026,10,Howling_Gale,CAISO,25261.86666666667,17766.733333333334,7495.133333333334,0.7033024743486889,0.2966975256513111
2026,11,Howling_Gale,CAISO,19436.37170596394,14051.583911234397,5384.787794729542,0.7229530348466606,0.2770469651533393
2026,12,Howling_Gale,CAISO,15245.1,10640.566666666668,4604.533333333334,0.6979663410975767,0.3020336589024233
2027,1,Howling_Gale,CAISO,18568.766666666666,13273.566666666668,5295.200000000001,0.7148329722131967,0.2851670277868033
2027,2,Howling_Gale,CAISO,21780.672941176468,15748.78117647059,6031.891764705882,0.7230621945889212,0.276937805411079
2027,3,Howling_Gale,CAISO,26824.62126514132,19528.381157469717,7296.240107671601,0.7280021203075442,0.27199787969245587
2027,4,Howling_Gale,CAISO,30755.233333333334,21281.4,9473.833333333334,0.691960284265984,0.308039715734016
2027,5,Howling_Gale,CAISO,34980.333333333336,24874.300000000003,10106.033333333335,0.7110938527362994,0.28890614726370056
2027,6,Howling_Gale,CAISO,35021.53333333333,24441.1,10580.43333333333,0.6978877757113242,0.3021122242886757
2027,7,Howling_Gale,CAISO,35541.933333333334,24233.533333333336,11308.399999999998,0.6818293508700521,0.31817064912994786
2027,8,Howling_Gale,CAISO,32517.466666666664,23890.100000000002,8627.366666666667,0.7346851538250213,0.2653148461749788
2027,9,Howling_Gale,CAISO,28298.833333333332,20078.03333333333,8220.8,0.7095003916533661,0.29049960834663385
2027,10,Howling_Gale,CAISO,25261.86666666667,17766.733333333334,7495.133333333334,0.7033024743486889,0.2966975256513111
2027,11,Howling_Gale,CAISO,19436.37170596394,14051.583911234397,5384.787794729542,0.7229530348466606,0.2770469651533393
2027,12,Howling_Gale,CAISO,15245.1,10640.566666666668,4604.533333333334,0.6979663410975767,0.3020336589024233
2028,1,Howling_Gale,CAISO,18568.766666666666,13273.566666666668,5295.200000000001,0.7148329722131967,0.2851670277868033
2028,2,Howling_Gale,CAISO,21780.672941176468,15748.78117647059,6031.891764705882,0.7230621945889212,0.276937805411079
2028,3,Howling_Gale,CAISO,26824.62126514132,19528.381157469717,7296.240107671601,0.7280021203075442,0.27199787969245587
2028,4,Howling_Gale,CAISO,30755.233333333334,21281.4,9473.833333333334,0.691960284265984,0.308039715734016
2028,5,Howling_Gale,CAISO,34980.333333333336,24874.300000000003,10106.033333333335,0.7110938527362994,0.28890614726370056
2028,6,Howling_Gale,CAISO,35021.53333333333,24441.1,10580.43333333333,0.6978877757113242,0.3021122242886757
2028,7,Howling_Gale,CAISO,35541.933333333334,24233.533333333336,11308.399999999998,0.6818293508700521,0.31817064912994786
2028,8,Howling_Gale,CAISO,32517.466666666664,23890.100000000002,8627.366666666667,0.7346851538250213,0.2653148461749788
2028,9,Howling_Gale,CAISO,28298.833333333332,20078.03333333333,8220.8,0.7095003916533661,0.29049960834663385
2028,10,Howling_Gale,CAISO,25261.86666666667,17766.733333333334,7495.133333333334,0.7033024743486889,0.2966975256513111
2028,11,Howling_Gale,CAISO,19436.37170596394,14051.583911234397,5384.787794729542,0.7229530348466606,0.2770469651533393
2028,12,Howling_Gale,CAISO,15245.1,10640.566666666668,4604.533333333334,0.6979663410975767,0.3020336589024233
2029,1,Howling_Gale,CAISO,18568.766666666666,13273.566666666668,5295.200000000001,0.7148329722131967,0.2851670277868033
2029,2,Howling_Gale,CAISO,21780.672941176468,15748.78117647059,6031.891764705882,0.7230621945889212,0.276937805411079
2029,3,Howling_Gale,CAISO,26824.62126514132,19528.381157469717,7296.240107671601,0.7280021203075442,0.27199787969245587
2029,4,Howling_Gale,CAISO,30755.233333333334,21281.4,9473.833333333334,0.691960284265984,0.308039715734016
2029,5,Howling_Gale,CAISO,34980.333333333336,24874.300000000003,10106.033333333335,0.7110938527362994,0.28890614726370056
2029,6,Howling_Gale,CAISO,35021.53333333333,24441.1,10580.43333333333,0.6978877757113242,0.3021122242886757
2029,7,Howling_Gale,CAISO,35541.933333333334,24233.533333333336,11308.399999999998,0.6818293508700521,0.31817064912994786
2029,8,Howling_Gale,CAISO,32517.466666666664,23890.100000000002,8627.366666666667,0.7346851538250213,0.2653148461749788
2029,9,Howling_Gale,CAISO,28298.833333333332,20078.03333333333,8220.8,0.7095003916533661,0.29049960834663385
2029,10,Howling_Gale,CAISO,25261.86666666667,17766.733333333334,7495.133333333334,0.7033024743486889,0.2966975256513111
2029,11,Howling_Gale,CAISO,19436.37170596394,14051.583911234397,5384.787794729542,0.7229530348466606,0.2770469651533393
2029,12,Howling_Gale,CAISO,15245.1,10640.566666666668,4604.533333333334,0.6979663410975767,0.3020336589024233
2030,1,Howling_Gale,CAISO,18568.766666666666,13273.566666666668,5295.200000000001,0.7148329722131967,0.2851670277868033
2030,2,Howling_Gale,CAISO,21780.672941176468,15748.78117647059,6031.891764705882,0.7230621945889212,0.276937805411079
2030,3,Howling_Gale,CAISO,26824.62126514132,19528.381157469717,7296.240107671601,0.7280021203075442,0.27199787969245587
2030,4,Howling_Gale,CAISO,30755.233333333334,21281.4,9473.833333333334,0.691960284265984,0.308039715734016
2030,5,Howling_Gale,CAISO,34980.333333333336,24874.300000000003,10106.033333333335,0.7110938527362994,0.28890614726370056
2030,6,Howling_Gale,CAISO,35021.53333333333,24441.1,10580.43333333333,0.6978877757113242,0.3021122242886757
2030,7,Howling_Gale,CAISO,35541.933333333334,24233.533333333336,11308.399999999998,0.6818293508700521,0.31817064912994786
2030,8,Howling_Gale,CAISO,32517.466666666664,23890.100000000002,8627.366666666667,0.7346851538250213,0.2653148461749788
2030,9,Howling_Gale,CAISO,28298.833333333332,20078.03333333333,8220.8,0.7095003916533661,0.29049960834663385
2030,10,Howling_Gale,CAISO,25261.86666666667,17766.733333333334,7495.133333333334,0.7033024743486889,0.2966975256513111
2030,11,Howling_Gale,CAISO,19436.37170596394,14051.583911234397,5384.787794729542,0.7229530348466606,0.2770469651533393
2030,12,Howling_Gale,CAISO,15245.1,10640.566666666668,4604.533333333334,0.6979663410975767,0.3020336589024233
